plant_id,plant_name,utility_name,state,county,generator_id,status,technology
56290,Maple Ridge Wind Farm,"Flat Rock Windpower, LLC",NY,Lewis,1,OP,Onshore Wind Turbine
56290,Maple Ridge Wind Farm,"Flat Rock Windpower, LLC",NY,Lewis,1A,OP,Onshore Wind Turbine
56290,Maple Ridge Wind Farm,"Flat Rock Windpower, LLC",NY,Lewis,2,OP,Onshore Wind Turbine
56290,Maple Ridge Wind Farm,"Flat Rock Windpower, LLC",NY,Lewis,3,OP,Onshore Wind Turbine
56291,Horse Hollow Wind Energy Center,FPL Energy Horse Hollow LLC,TX,Taylor,1,OP,Onshore Wind Turbine
56291,Horse Hollow Wind Energy Center,FPL Energy Horse Hollow LLC,TX,Taylor,2,OP,Onshore Wind Turbine
56291,Horse Hollow Wind Energy Center,FPL Energy Horse Hollow LLC,TX,Taylor,3,OP,Onshore Wind Turbine
56293,Caprock Wind Farm,"Leeward Asset Management, LLC",NM,Quay,1,OP,Onshore Wind Turbine
56293,Caprock Wind Farm,"Leeward Asset Management, LLC",NM,Quay,2,OP,Onshore Wind Turbine
56295,Kumeyaay Wind,"Leeward Asset Management, LLC",CA,San Diego,1,OP,Onshore Wind Turbine
56296,Trimont Area Wind Farm,Avangrid Power LLC,MN,Martin,1,OP,Onshore Wind Turbine
56297,Crescent Ridge,"Leeward Asset Management, LLC",IL,Bureau,1,OP,Onshore Wind Turbine
56299,Wind Park Bear Creek,"Leeward Asset Management, LLC",PA,Luzerne,1,OP,Onshore Wind Turbine
56300,Jersey-Atlantic Wind Farm,"Leeward Asset Management, LLC",NJ,Atlantic,1,OP,Onshore Wind Turbine
56301,Wolverine Creek,Invenergy Services LLC,ID,Bonneville,1,OP,Onshore Wind Turbine
56302,Oasis Wind,Terra-Gen Operating Co-Wind,CA,Kern,1,OP,Onshore Wind Turbine
56303,Elk River Wind,Avangrid Power LLC,KS,Butler,1,OP,Onshore Wind Turbine
56304,San Juan Mesa Wind Project LLC,NRG Energy Gas & Wind Holdings Inc,NM,Roosevelt,1,OP,Onshore Wind Turbine
56307,Adams Wind Farm,Consolidated Edison Development Inc.,MN,Mower,1,OP,Onshore Wind Turbine
56307,Adams Wind Farm,Consolidated Edison Development Inc.,MN,Mower,2,OP,Onshore Wind Turbine
56308,Fossil Gulch,Greenbacker Renewable Energy Corporation,ID,Gooding,1,OP,Onshore Wind Turbine
56311,Sweetwater Wind 3 LLC,"Leeward Asset Management, LLC",TX,Nolan,SW3,OP,Onshore Wind Turbine
56320,Spring Canyon,Invenergy Services LLC,CO,Logan,1,OP,Onshore Wind Turbine
56322,Wild Horse,Puget Sound Energy Inc,WA,Kittitas,1,OP,Onshore Wind Turbine
56322,Wild Horse,Puget Sound Energy Inc,WA,Kittitas,WH2,OP,Onshore Wind Turbine
56335,Blue Canyon Windpower II,Blue Canyon Windpower II LLC,OK,Comanche,EW2,OP,Onshore Wind Turbine
56336,Aragonne Wind LLC,"Leeward Asset Management, LLC",NM,Guadalupe,1,OP,Onshore Wind Turbine
56336,Aragonne Wind LLC,"Leeward Asset Management, LLC",NM,Guadalupe,AREXP,OP,Onshore Wind Turbine
56337,Sweetwater Wind 4 LLC,"Leeward Asset Management, LLC",TX,Nolan,SW4,OP,Onshore Wind Turbine
56338,High Trail Wind Farm LLC,High Trail Wind Farm LLC,IL,McLean,1,OP,Onshore Wind Turbine
56347,Cedar Ridge,Wisconsin Power & Light Co,WI,Fond Du Lac,1,OP,Onshore Wind Turbine
56351,Spearville,Evergy Metro,KS,Ford,1,OP,Onshore Wind Turbine
56351,Spearville,Evergy Metro,KS,Ford,2,OP,Onshore Wind Turbine
56355,Whispering Willow Wind Farm - East,Interstate Power and Light Co,IA,Franklin,1,OP,Onshore Wind Turbine
56357,FPL Energy Burleigh County Wind,FPL Energy Burleigh County Wind LLC,ND,Burleigh,GE,OP,Onshore Wind Turbine
