plant_id,name,utility_name,city,state,county,zipcode,lat,lng,sector,source
60959,Chocksett Rd Energy Storage Project,Sterling Municipal Light Department,Sterling,MA,Worcester,1564,42.451836,-71.737747,Electric Utility,eia_860_2024
60960,Hyperion Treatment Plant CHP Plant,Constellation New Energy Inc.,Playa del Rey,CA,Los Angeles,90293,33.9254,-118.4298,IPP Non-CHP,eia_860_2024
60961,Violet Solar,"Violet Solar, LLC",Mount Pleasant,NC,Cabarrus,28124,35.401091,-80.4185,IPP Non-CHP,eia_860_2024
60962,Red Maple Solar,Terraform Arcadia,Cleveland,MN,Le Sueur,56082,44.3194,-93.899,IPP Non-CHP,eia_860_2024
60964,Apache Solar I,Arizona Electric Pwr Coop Inc,Cochise,AZ,Cochise,85606,32.068141,-109.890379,Electric Utility,eia_860_2024
60965,"Cotten Farm, LLC","Heelstone Energy Holdings, LLC",Sanford,NC,Lee,27330,35.528489,-79.198481,IPP Non-CHP,eia_860_2024
60966,Lind Solar CSG,Terraform Arcadia,Young America,MN,Carver,55397,44.802355,-93.908719,IPP Non-CHP,eia_860_2024
60967,Onyx - Lamphear Road CSG,Onyx Asset Services Group,Rome,NY,Oneida,13440,43.18413,-75.476724,IPP Non-CHP,eia_860_2024
60968,Scott-II Solar LLC,Dominion Renewable Energy,Powhatan,VA,Powhatan,23139,37.526244,-77.944637,IPP Non-CHP,eia_860_2024
60971,Michael Solar,SoCore Energy LLC,Freeport,MN,Stearns,56331,45.667472,-94.708334,IPP Non-CHP,eia_860_2024
60972,San Jacinto Solar,Ecos Energy LLC,Nuevo,CA,Riverside,92567,33.8346,-117.1309,IPP Non-CHP,eia_860_2024
60973,Lake Perris Solar,Ecos Energy LLC,Nuevo,CA,Riverside,92567,33.8361,-117.1297,IPP Non-CHP,eia_860_2024
60974,Glendale Battery Energy Storage System,City of Glendale - (CA),Glendale,CA,Los Angeles,91201,34.162327,-118.283684,Electric Utility,eia_860_2024
60975,Whitney Point Solar,"Whitney Point Solar, LLC",Five Points,CA,Fresno,93624,36.376889,-120.138472,IPP Non-CHP,eia_860_2024
60976,"OSLH, LLC","OSLH, LLC",Bend,OR,Deschutes,97701,44.061,-121.228,IPP Non-CHP,eia_860_2024
60977,Dakota Solar,SoCore Energy LLC,Dakota,MN,Dakota,55068,44.8235,-93.0352,IPP Non-CHP,eia_860_2024
60978,CSUF State College,MN8 Energy LLC,Fullerton,CA,Orange,92831,33.87912,-117.8887,IPP Non-CHP,eia_860_2024
60979,CSUF Nutwood Solar,MN8 Energy LLC,Fullerton,CA,Orange,92831,33.87912,-117.8887,IPP Non-CHP,eia_860_2024
60980,ZV Solar 1,Cypress Creek Renewables,Red Springs,NC,Robeson,28377,34.81319,-79.20143,IPP Non-CHP,eia_860_2024
60981,NextEra Westside PV,"Westside Solar, LLC",Five Points,CA,Fresno,93624,36.381775,-120.134486,IPP Non-CHP,eia_860_2024
60982,Atkinson Farm Solar,"Strata Manager, LLC",Beulaville,NC,Duplin,28518,34.896953,-77.795169,IPP Non-CHP,eia_860_2024
60983,Buckthorn Wind,"Buckthorn Wind Project, LLC",Mingus,TX,Erath,76463,32.371306,-98.377389,IPP Non-CHP,eia_860_2024
60984,Lindberg Field Solar 2,"Lindberg Field Solar 2, LLC",San Diego,CA,San Diego,92101,32.729444,-117.205083,IPP Non-CHP,eia_860_2024
60985,Elizabethtown Solar,AES Distributed Energy,Elizabethtown,PA,Lancaster,17022,40.152693,-76.581401,IPP Non-CHP,eia_860_2024
60986,AIS Solar Project,Terraform Arcadia,Leominster,MA,Worcester,1453,42.501949,-71.737786,IPP Non-CHP,eia_860_2024
60987,Santa Rita Wind Energy,"BHE Renewables, LLC",Big Lake,TX,Reagan,76932,31.181377,-101.318787,IPP Non-CHP,eia_860_2024
60988,Loma Rica Hydroelectric Powerhouse,Nevada Irrigation District,Grass Valley,CA,Nevada,95945,39.223028,-120.99108,IPP Non-CHP,eia_860_2024
60989,SolaireHolman Solar Project,"SolaireHolman 1, LLC",Alpine,TX,Brewster,79830,30.45512,-103.4747,IPP Non-CHP,eia_860_2024
60990,"Florence Solar W3-080, LLC","Altus Power America Management, LLC",Florence,NJ,Burlington,8016,40.095611,-74.787611,IPP Non-CHP,eia_860_2024
60991,Sterling I Wind Farm,AEM Wind LLC,Tatum,NM,Lea,88267,33.3596,-103.25058,IPP Non-CHP,eia_860_2024
60992,Northern Cardinal Solar,Terraform Arcadia,Roanoke Rapids,NC,Halifax,27870,36.433289,-77.719745,IPP Non-CHP,eia_860_2024
60993,"Darlington Solar, LLC","Darlington Solar, LLC",Darlington,SC,Darlington,29532,34.32,-79.917,IPP Non-CHP,eia_860_2024
60994,French's Landfill PV,"Altus Power America Management, LLC",Brick,NJ,Ocean,8723,40.109677,-74.130198,Commercial Non-CHP,eia_860_2024
60995,Ramona Solar Energy,San Diego Gas & Electric Co,Ramona,CA,San Diego,92065,33.018486,-116.860713,Electric Utility,eia_860_2024
60996,Iron Horse Battery Storage Hybrid,"Big Sky Wind, LLC",Tucson,AZ,Pima,85747,32.098492,-110.819119,IPP Non-CHP,eia_860_2024
60997,Everett PV1,"Ecoplexus, Inc",Parmele,NC,Martin,27871,35.821137,-77.30957,IPP Non-CHP,eia_860_2024
60998,Underwood PV2,"Ecoplexus, Inc",Murfreesboro,NC,Hertford,27855,36.419353,-77.049537,IPP Non-CHP,eia_860_2024
60999,Reading Wind Project,Southern Power Co,Reading,KS,Lyon,66868,38.475,-95.9655,IPP Non-CHP,eia_860_2024
61000,King Mill,Augusta Canal Authority,Augusta,GA,Richmond,30904,33.485245,-81.991203,Industrial Non-CHP,eia_860_2024
61001,Cactus Flats Wind Energy Project,Southern Power Co,Eden,TX,Concho,76837,31.112474,-100.028142,IPP Non-CHP,eia_860_2024
61002,"WED Portsmouth One, LLC",Greenbacker Renewable Energy Corporation,Portsmouth,RI,Newport,2852,41.612027,-71.249262,IPP Non-CHP,eia_860_2024
61003,Musgrave East Solar Farm,Artemis Solar LLC,Aurora,NY,Cayuga,13026,42.731496,-76.663665,IPP Non-CHP,eia_860_2024
61004,Whirlpool Corporation - Ottawa Wind Farm,OEE XXIV LLC,Ottawa,OH,Putnam,45875,41.002764,-84.033742,Industrial Non-CHP,eia_860_2024
61005,Whirlpool Corporation - Marion Wind Farm,OEE XXIII LLC,Marion,OH,Marion,43302,40.591154,-83.178491,Industrial Non-CHP,eia_860_2024
61006,SCDA Solar 1,"SCDA Solar 1, LLC",Sacramento,CA,Sacramento,95837,38.690186,-121.586514,IPP Non-CHP,eia_860_2024
61007,Redbrook Community Solar 1,"Redbrook Solar 1, LLC",Plympton,MA,Plymouth,2360,41.829117,-70.614839,IPP Non-CHP,eia_860_2024
61008,Brook Street Solar 1 CSG,"Brook Street Solar 1, LLC",Plympton,MA,Plymouth,2367,41.955897,-70.786125,IPP Non-CHP,eia_860_2024
61009,Spring Street Solar 1 CSG,"Spring Street Solar 1, LLC",Carver,MA,Plymouth,2367,41.942522,-70.766403,IPP Non-CHP,eia_860_2024
61010,Bullock Road Solar 1,"Bullock Road Solar 1, LLC",Freetown,MA,Bristol,2717,41.728936,-70.990453,IPP Non-CHP,eia_860_2024
61011,Chestnut Solar,Dominion Renewable Energy,Enfield,NC,Halifax,27823,36.18,-77.712,Electric Utility,eia_860_2024
61012,Mill Seat Renewable Energy Facility,WM Renewable Energy LLC,Bergen,NY,Genesee,14416,43.063706,-77.932902,IPP Non-CHP,eia_860_2024
61013,Marin Clean Energy Solar One,AES Distributed Energy,Richmond,CA,Contra Costa,94801,37.945296,-122.377202,IPP Non-CHP,eia_860_2024
61015,Musgrave West Solar Farm,Artemis Solar LLC,Aurora,NY,Cayuga,13026,42.731496,-76.663665,IPP Non-CHP,eia_860_2024
61016,Stafford St Solar 1 CSG,"Stafford St Solar 1, LLC",Leicester,MA,Worcester,1611,42.224044,-71.87065,IPP Non-CHP,eia_860_2024
61017,Stafford St 2 Community Solar,"Stafford St Solar 2, LLC",Lecister,MA,Worcester,1611,42.224044,-71.87065,IPP Non-CHP,eia_860_2024
61018,Stafford St Solar 3 CSG,"Stafford St Solar 3, LLC",Leicester,MA,Worcester,1611,42.224044,-71.87065,IPP Non-CHP,eia_860_2024
61019,"Siler 421 Farm, LLC","Heelstone Energy Holdings, LLC",Siler City,NC,Chatham,27344,35.747372,-79.449675,IPP Non-CHP,eia_860_2024
61020,Indian River Solar Center,Florida Power & Light Co,Vero Beach,FL,Indian River,32968,27.573256,-80.578178,Electric Utility,eia_860_2024
61021,Horizon Solar Energy Center,Florida Power & Light Co,Hawthorne,FL,Putnam,32140,29.665556,-82.058333,Electric Utility,eia_860_2024
61022,Coral Farms Solar Energy Center,Florida Power & Light Co,Florahome,FL,Putnam,32140,29.756944,-81.897222,Electric Utility,eia_860_2024
61023,Hollyfield,Virginia Electric & Power Co,Manquin,VA,King William,23106,37.672005,-77.170439,Electric Utility,eia_860_2024
61024,Hammock Solar,Florida Power & Light Co,Labelle,FL,Hendry,33935,26.692646,-81.324953,Electric Utility,eia_860_2024
61025,Montefiore - Westchester Square,Montefiore-Westchester Square,Bronx,NY,Bronx,10461,40.840648,-73.848367,Commercial Non-CHP,eia_860_2024
61026,New York Presbyterian Hospital-168th St,New York Presbyterian Hospital- 168th Street,New York,NY,New York,10032,40.840854,-73.941391,Commercial Non-CHP,eia_860_2024
61028,Hickory Run Energy Station,"Hickory Run Energy, LLC",New Castle,PA,Lawrence,16102,40.994444,-80.43,IPP Non-CHP,eia_860_2024
61029,Blue Cypress Solar Energy Center,Florida Power & Light Co,Vero Beach,FL,Indian River,32966,27.609456,-80.537189,Electric Utility,eia_860_2024
61030,Harford Solar Farm,Laertes Solar LLC,Harford,NY,Tompkins,13053,42.448,-76.245,IPP Non-CHP,eia_860_2024
61031,Floyd Road Solar Farm,Greenbacker Renewable Energy Corporation,Gaston,NC,Northampton,29053,36.50592,-77.677474,IPP Non-CHP,eia_860_2024
61032,Heart of Texas Wind Project,Scout Clean Energy LLC,Brady,TX,McCulloch,76825,31.242177,-99.421266,IPP Non-CHP,eia_860_2024
61035,Birdsboro Power,Birdsboro Power LLC,Birdsboro,PA,Berks,19508,40.268522,-75.799669,IPP Non-CHP,eia_860_2024
61037,Apple Hill Solar,Ecos Energy LLC,Bennington,VT,Bennington,92567,42.9077,-73.2041,IPP Non-CHP,eia_860_2024
61038,Weybridge 1 Solar,Ecos Energy LLC,Weybridge,VT,Addison,5733,44.074,-73.2293,IPP Non-CHP,eia_860_2024
61039,Deerfield Wind LLC,Avangrid Power LLC,Searsburg,VT,Bennington,5363,42.877215,-72.993721,IPP Non-CHP,eia_860_2024
61040,Twin Buttes II Wind,Avangrid Power LLC,Lamar,CO,Prowers,81052,37.773,-102.546,IPP Non-CHP,eia_860_2024
61041,"Roaring Brook, LLC",Avangrid Power LLC,Lowville,NY,Lewis,13367,43.709597,-75.616219,IPP Non-CHP,eia_860_2024
61042,Canandaigua Westbrook Solar Array,"AEP Onsite Partners, LLC",Canandaigua,NY,Ontario,14424,42.869086,-77.28446,IPP Non-CHP,eia_860_2024
61043,Canandaigua Solar Array,"AEP Onsite Partners, LLC",Canandaigua,NY,Ontario,14424,42.86887,-77.284561,IPP Non-CHP,eia_860_2024
61044,La Joya NM,Avangrid Power LLC,Encino,NM,Torrance,88321,34.81,-105.74,IPP Non-CHP,eia_860_2024
61045,Lund Hill,Avangrid Power LLC,Klickitat,WA,Klickitat,98620,45.888,-120.355,IPP Non-CHP,eia_860_2024
61046,Tatanka Ridge,Tatanka Ridge LLC,Toronto,SD,Deuel,57268,44.592,-96.576,IPP Non-CHP,eia_860_2024
61047,Coyote Ridge,Coyote Ridge LLC,White,SD,Brookings,57276,44.45,-96.55,IPP Non-CHP,eia_860_2024
61048,Solar Star Oregon II,Avangrid Power LLC,Prineville,OR,Crook,97754,44.1843,-120.918,IPP Non-CHP,eia_860_2024
61050,Wildflower Solar Energy Center,Florida Power & Light Co,Arcadia,FL,Desoto,34266,27.316187,-81.783899,Electric Utility,eia_860_2024
61051,Barefoot Bay Solar Energy Center,Florida Power & Light Co,Sebastian,FL,Brevard,32976,27.865833,-80.521111,Electric Utility,eia_860_2024
61052,Loggerhead Solar Energy Center,Florida Power & Light Co,Port St. Lucie,FL,St Lucie,32966,27.237778,-80.541389,Electric Utility,eia_860_2024
61053,Greenfield Solar Park,Indiana Municipal Power Agency,Greenfield,IN,Hancock,46140,39.793847,-85.816507,Electric Utility,eia_860_2024
61054,IMPA Anderson Solar Park 2,Indiana Municipal Power Agency,Anderson,IN,Madison,46011,40.138307,-85.690907,Electric Utility,eia_860_2024
61055,DG AMP Solar Front Royal,"DG AMP Solar, LLC",Front Royal,VA,Warren,22360,38.929,-78.18,IPP Non-CHP,eia_860_2024
61056,Seward Wind Farm,Seward Wind LLC,Seward,NE,Seward,68434,40.895,-97.1951,IPP Non-CHP,eia_860_2024
61058,Kramer Solar CSG,National Grid Renewables,Hector,MN,Renville,55342,44.746994,-94.705735,IPP Non-CHP,eia_860_2024
61059,Novel OYA of Osakis CSG,NRG MN Community LLC,Osakis,MN,Douglas,56360,45.85,-95.15,IPP Non-CHP,eia_860_2024
61060,Novel - OYA of Mapleton CSG,NRG MN Community LLC,Mapleton,MN,Blue Earth,56055,43.93,-93.96,IPP Non-CHP,eia_860_2024
61066,Foundation CDCR LAC,"Foundation CA Fund VIII Manager, LLC",Lancaster,CA,Los Angeles,93536,34.691,-118.221,IPP Non-CHP,eia_860_2024
61067,Foundation Scheid Vineyards,"Foundation CA Fund VIII Manager, LLC",Greenfield,CA,Monterey,93927,36.274508,-121.191589,IPP Non-CHP,eia_860_2024
61068,AES Lawai Solar Hybrid,AES Distributed Energy,Lawai,HI,Kauai,96756,21.90823,-159.491974,IPP Non-CHP,eia_860_2024
61069,"BWC Wading River One, Two, Three CSG",Ameresco BWC Wading River LLC,Mendon,MA,Worcester,1756,42.085278,-71.526667,IPP Non-CHP,eia_860_2024
61070,Saratoga Wind Farm,Madison Gas & Electric Co,Lime Springs,IA,Howard,52155,43.448855,-92.280725,Electric Utility,eia_860_2024
61072,Lemond Solar,"Adapture Renewables, Inc.",Owatonna,MN,Steele,55060,44.080995,-93.285927,IPP Non-CHP,eia_860_2024
61073,Pemberton Road I,NJR Clean Energy Ventures Corporation,Pemberton,NJ,Burlington,8068,39.981764,-74.697369,IPP Non-CHP,eia_860_2024
61074,Pemberton Road II,NJR Clean Energy Ventures Corporation,Pemberton,NJ,Burlington,8068,39.979936,-74.701917,IPP Non-CHP,eia_860_2024
61075,UAMPS Carbon Free Power Plant,Utah Associated Mun Power Sys,Idaho Falls,ID,Bonneville,83402,43.519585,-112.046184,Electric Utility,eia_860_2024
61076,City of Shelby Electric Distribution,City of Shelby - (OH),Shelby,OH,Richland,44875,40.896088,-82.66564,Electric Utility,eia_860_2024
61077,Orient Wind Farm,MidAmerican Energy Co,Orient,IA,Adair,50849,41.202447,-94.417197,Electric Utility,eia_860_2024
61078,Plum Creek Wind,MidAmerican Energy Co,Algona,IA,Kossuth,50517,43.169003,-94.061614,Electric Utility,eia_860_2024
61079,Beaver Creek Wind,MidAmerican Energy Co,Ogden,IA,Boone,50212,42.106964,-94.164636,Electric Utility,eia_860_2024
61080,Sub 12,City of Tallahassee - (FL),Tallahassee,FL,Leon,32308,30.459813,-84.260028,Electric Utility,eia_860_2024
61084,Luning Energy,Liberty Utilities (CalPeco Electric) LLC,Luning,NV,Mineral,89420,38.546947,-118.19156,Electric Utility,eia_860_2024
61085,Stone Solar,"Strata Manager, LLC",Lumberton,NC,Robeson,28358,34.583119,-79.031836,IPP Non-CHP,eia_860_2024
61086,Tripple State Farm,"Strata Manager, LLC",Statesville,NC,Iredell,28677,35.734972,-80.774867,IPP Non-CHP,eia_860_2024
61087,Wadesboro Farm 1,"Strata Manager, LLC",Wadesboro,NC,Anson,28170,34.99115,-80.09732,IPP Non-CHP,eia_860_2024
61088,Delco Farm,"Strata Manager, LLC",Riegelwood,NC,Columbus,28456,34.318997,-78.20905,IPP Non-CHP,eia_860_2024
61089,Fisher Solar Farm - NC,"Strata Manager, LLC",Oakboro,NC,Stanly,28129,35.24125,-80.03465,IPP Non-CHP,eia_860_2024
61090,Kinston Davis Farm,"Strata Manager, LLC",Kinston,NC,Lenoir,28504,35.2184,-77.64259,IPP Non-CHP,eia_860_2024
61091,Laurinburg Farm,"Strata Manager, LLC",Laurinburg,NC,Scotland,28352,34.764403,-79.442969,IPP Non-CHP,eia_860_2024
61092,Independence Solar Farm,MC Power Companies Inc,Independence,MO,Jackson,64056,39.117142,-94.288161,IPP Non-CHP,eia_860_2024
61093,Mills Anson Farm,"Strata Manager, LLC",Lilesville,NC,Anson,28091,34.968056,-79.935844,IPP Non-CHP,eia_860_2024
61094,Old Wire Farm,"Strata Manager, LLC",Laurel Hill,NC,Scotland,28351,34.817836,-79.513928,IPP Non-CHP,eia_860_2024
61095,Railroad Farm 2,"Strata Manager, LLC",St. Pauls,NC,Robeson,28384,34.807903,-78.950494,IPP Non-CHP,eia_860_2024
61096,Sampson Solar,"Strata Manager, LLC",Roseboro,NC,Sampson,28382,34.961039,-78.470536,IPP Non-CHP,eia_860_2024
61097,Syncarpha Freetown,"Marie's Way Solar I, LLC",Freetown,MA,Bristol,2717,41.768919,-70.786494,IPP Non-CHP,eia_860_2024
61098,Battle Mountain Solar Project,Consolidated Edison Development Inc.,Battle Mountain,NV,Humboldt,89820,40.718433,-117.06143,IPP Non-CHP,eia_860_2024
61099,Kihei Solar Farm,South Maui Renewable Resources LLC,Kihei,HI,Maui,96753,20.7937,-156.4339,IPP Non-CHP,eia_860_2024
61100,"Burke Wind, LLC",Burke Wind LLC,Bowbells,ND,Burke,58721,48.754492,-102.637766,IPP Non-CHP,eia_860_2024
61101,Ku'ia Solar,Ku'ia Solar LLC,Lahaina,HI,Maui,96761,20.886013,-156.657889,IPP Non-CHP,eia_860_2024
61103,Hamilton College,Tesla Inc.,Clinton,NY,Oneida,13323,43.051067,-75.40956,IPP Non-CHP,eia_860_2024
61104,Pima Community College - East Campus,Tesla Inc.,Tucson,AZ,Pima,85706,32.146142,-110.990639,IPP Non-CHP,eia_860_2024
61106,Pine River Wind Park,DTE Electric Company,Shepherd,MI,Isabella,48883,43.524324,-84.696781,Electric Utility,eia_860_2024
61107,Vanadium Redox Flow Battery Plant,SDGE Batteries,Bonita,CA,San Diego,91902,32.682506,-116.988781,Electric Utility,eia_860_2024
61115,Manteca Land PV,AES Distributed Energy,Manteca,CA,San Joaquin,95336,37.84013,-121.216191,IPP Non-CHP,eia_860_2024
61116,Delano Land 1,AES Distributed Energy,Delano,CA,Kern,93250,35.761217,-119.344408,IPP Non-CHP,eia_860_2024
61117,Bakersfield PV 1,AES Distributed Energy,Bakersfield,CA,Kern,93307,35.324982,-118.981522,IPP Non-CHP,eia_860_2024
61118,Bakersfield Industrial PV 1,AES Distributed Energy,Bakersfield,CA,Kern,93307,35.330032,-118.993119,IPP Non-CHP,eia_860_2024
61119,Quichapa 1,Quichapa 1 LLC,Cedar City,UT,Iron,84720,37.658223,-113.216679,IPP Non-CHP,eia_860_2024
61120,Quichapa 2,Quichapa 2 LLC,Cedar City,UT,Iron,84720,37.666772,-113.188953,IPP Non-CHP,eia_860_2024
61121,Quichapa 3,Quichapa 3 LLC,Cedar City,UT,Iron,84721,37.649816,-113.236928,IPP Non-CHP,eia_860_2024
61124,Elizabeth Mines Solar 1,"Elizabeth Mines Solar 1, LLC",So. Strafford,VT,Orange,5070,43.823611,-72.33111,IPP Non-CHP,eia_860_2024
61125,Nebraska Valley Solar Farm,Town of Stowe- (VT),Stowe,VT,Lamoille,5602,44.46234,-72.770856,Electric Utility,eia_860_2024
61126,Bedford Solar (Oppidum),"Oppidum Renewables USA, LLC",Bedford,VA,Bedford,24523,37.335046,-79.480995,IPP Non-CHP,eia_860_2024
61127,Gamble Solar,"Oppidum Renewables USA, LLC",Bostic,NC,Rutherford,28018,35.348375,-81.817362,IPP Non-CHP,eia_860_2024
61128,Salisbury Solar,"Oppidum Renewables USA, LLC",Salisbury,NC,Rowan,28146,35.632585,-80.422626,IPP Non-CHP,eia_860_2024
61129,Wadesboro Solar,"Oppidum Renewables USA, LLC",Wadesboro,NC,Anson,28170,34.973863,-80.028987,IPP Non-CHP,eia_860_2024
61131,Tolson Solar,"Oppidum Renewables USA, LLC",Tarboro,NC,Edgecombe,27886,35.829572,-77.615869,IPP Non-CHP,eia_860_2024
61134,Phelps 158 Solar Farm,Greenbacker Renewable Energy Corporation,Conway,NC,Northampton,27855,36.442636,-77.161514,IPP Non-CHP,eia_860_2024
61135,Lebanon Solar Farm (MO),Missouri Jnt Muni.Pwr Elec. Ut. Comm.,Lebanon,MO,Laclede,65536,37.667831,-92.670628,IPP Non-CHP,eia_860_2024
61138,Armstrong Solar,ETCAP NES CS MN 06 LLC,Glenwood,MN,Pope,56334,45.642252,-95.35635,IPP Non-CHP,eia_860_2024
61139,Marmas Solar CSG,National Grid Renewables,St. Cloud,MN,Sherburne,56304,45.556056,-94.117112,IPP Non-CHP,eia_860_2024
61140,"CF Novel Solar CSG Gardens Two, LLC",Cypress Creek Renewables,Minnesota Lake,MN,Faribault,56068,43.845905,-93.83675,IPP Non-CHP,eia_860_2024
61141,"CF Novel Solar CSG Gardens Eleven, LLC",Cypress Creek Renewables,Mankato,MN,Blue Earth,56001,44.24,-93.96,IPP Non-CHP,eia_860_2024
61142,WasecaSun,National Grid Renewables,Waseca,MN,Waseca,56093,44.051448,-93.386458,IPP Non-CHP,eia_860_2024
61144,Astoria Station,Otter Tail Power Co,Astoria,SD,Deuel,57213,44.574965,-96.55942,Electric Utility,eia_860_2024
61145,Brown County LFGTE Power Station,"Energy Developments, Inc d/b/a EDL",Georgetown,OH,Brown,45121,38.895,-83.903,IPP Non-CHP,eia_860_2024
61152,Intel Folsom Phase 3,Tesla Inc.,Folsom,CA,Sacramento,95630,38.645961,-121.162623,IPP Non-CHP,eia_860_2024
61153,AT&T Holger,Bloom Energy,San Jose,CA,Santa Clara,95134,37.417638,-121.94453,IPP Non-CHP,eia_860_2024
61154,AT&T Anaheim,Bloom Energy,Anaheim,CA,Orange,92805,33.836439,-117.916893,IPP Non-CHP,eia_860_2024
61155,Big Timber Wind Farm,Consolidated Edison Development Inc.,Big Timber,MT,Sweet Grass,59011,45.855428,-109.649167,IPP Non-CHP,eia_860_2024
61156,St. Pauls Solar 2,"CD Global Solar Holdings, LLC",St. Pauls,NC,Robeson,28384,34.7691,-78.981,IPP Non-CHP,eia_860_2024
61157,Boaz Farm Solar,"CD Global Solar Holdings, LLC",Sanford,NC,Lee,27331,35.46777,-79.13444,IPP Non-CHP,eia_860_2024
61158,Bizzell Church Solar 2,"CD Global Solar Holdings, LLC",Selma,NC,Johnston,27576,35.544405,-78.177204,IPP Non-CHP,eia_860_2024
61161,Harvest Ridge Wind Farm,Harvest Ridge Wind Farm,Newman,IL,Douglas,61942,39.83188,-88.072302,IPP Non-CHP,eia_860_2024
61162,RB Manufacturing LLC Belle Mead NJ,RB Manufacturing LLC,Hillsborough,NJ,Somerset,8844,40.483601,-74.650123,Industrial Non-CHP,eia_860_2024
61163,Onset East Community Solar Facility,Kearsarge Onset LLC,Wareham,MA,Plymouth,2538,41.765761,-70.644477,IPP Non-CHP,eia_860_2024
61164,Onset West Community Solar Facility,Kearsarge Onset LLC,Wareham,MA,Plymouth,2538,41.765761,-70.644477,IPP Non-CHP,eia_860_2024
61165,Columbus Solar Project,Exus New Mexico,Columbus,NM,Luna,88029,31.86673,-107.587513,IPP Non-CHP,eia_860_2024
61166,Tyee Lake Hydroelectric Facility,Southeast Alaska Power Agency,Wrangell,AK,Wrangell Petersburg,99929,56.216403,-131.504344,Commercial Non-CHP,eia_860_2024
61167,Aratina Solar Center 1B,91MC 8me LLC,Boron,CA,San Bernardino,93596,34.987952,-117.571611,IPP Non-CHP,eia_860_2024
61168,"Eland Solar & Storage Center, Phase 1 Hy",68SF 8me LLC,Mojave,CA,Kern,93280,35.2237,-117.977,IPP Non-CHP,eia_860_2024
61169,"Eland Solar & Storage Center, Phase 2 Hy",69SV 8me LLC,Mojave,CA,Kern,93301,35.2167,-117.977,IPP Non-CHP,eia_860_2024
61170,Gale 1 Solar,33UI 8me LLC,Delta,UT,Millard,84624,39.523,-112.546,IPP Non-CHP,eia_860_2024
61172,EE Waianae Solar Project,EE Waianae Solar Project LLC,Waianae,HI,Honolulu,96792,21.452002,-158.187888,IPP Non-CHP,eia_860_2024
61173,IKEA Miami 327,IKEA Property Inc,Miami,FL,Miami Dade,33172,25.7915,-80.3838,Commercial Non-CHP,eia_860_2024
61174,Taurus Community Solar,Taurus Community Solar,Montevideo,MN,Chippewa,56265,44.95028,-95.691471,IPP Non-CHP,eia_860_2024
61175,Pegasus Community Solar,Pegasus Community Solar,Brooten,MN,Stearns,56316,45.495453,-95.124682,IPP Non-CHP,eia_860_2024
61176,Antares Community Solar,Antares Community Solar,Tracy,MN,Lyon,56175,44.226179,-95.623804,IPP Non-CHP,eia_860_2024
61177,Corvus Community Solar,Corvus Community Solar,Mankato,MN,Blue Earth,56002,44.191352,-93.944002,IPP Non-CHP,eia_860_2024
61178,Capella Community Solar,Capella Community Solar,Pipestone,MN,Pipestone,56164,44.0901,-96.161204,IPP Non-CHP,eia_860_2024
61179,Carina Community Solar,Carina Community Solar,Zumbro Falls,MN,Wabasha,55991,44.164677,-92.241187,IPP Non-CHP,eia_860_2024
61180,Caelum Community Solar,Caelum Community Solar,Foley,MN,Benton,56329,45.662006,-93.936782,IPP Non-CHP,eia_860_2024
61181,Andromeda Community Solar,Andromeda Community Solar,Lester Prairie,MN,McLeod,55354,44.901926,-94.031626,IPP Non-CHP,eia_860_2024
61182,Lyra Community Solar,Lyra Community Solar,Waterville,MN,Le Sueur,56329,44.240346,-93.585787,IPP Non-CHP,eia_860_2024
61183,Argo Navis Community Solar,Argo Navis Community Solar,Scandia,MN,Washington,55073,45.255245,-92.772284,IPP Non-CHP,eia_860_2024
61185,Pfeffers,Terraform Arcadia,Kingsville,MD,Baltimore,21087,39.42757,-76.393562,IPP Non-CHP,eia_860_2024
61186,Boston Medical Center CHP Plant,Boston Medical Center,Boston,MA,Suffolk,2118,42.334651,-71.074171,Commercial CHP,eia_860_2024
61187,Century Drive Solar Farm,"J.T. Hobby and Son, Inc.",Raleigh,NC,Wake,27612,35.837841,-78.6689,IPP Non-CHP,eia_860_2024
61189,Shavano Falls Hydro,Shavano Falls Hydro LLC,Montrose,CO,Montrose,81403,38.491966,-108.002283,IPP Non-CHP,eia_860_2024
61190,Shavano Falls Hydro Drop 4,Shavano Falls Hydro LLC - Drop 4 Project,Montrose,CO,Montrose,81401,38.450483,-107.776727,IPP Non-CHP,eia_860_2024
61191,Drop 5 (CO),Drop 5 Hydro LLC,Montrose,CO,Montrose,81403,38.404377,-107.810213,IPP Non-CHP,eia_860_2024
61192,IKEA Joliet Rooftop PV System,IKEA Property Inc,Joliet,IL,Will,60433,41.48,-88.07,Commercial Non-CHP,eia_860_2024
61193,IKEA Las Vegas 462,IKEA Property Inc,Las Vegas,NV,Clark,89148,36.068926,-115.280825,Commercial Non-CHP,eia_860_2024
61194,"Barker Solar, LLC","Altus Power America Management, LLC",Lumberton,NC,Robeson,28358,34.635599,-78.928657,IPP Non-CHP,eia_860_2024
61195,"231 Dixon 74 Solar I, LLC","Altus Power America Management, LLC",Kings Mountain,NC,Cleveland,28086,35.244125,-81.430385,IPP Non-CHP,eia_860_2024
61196,"Mill Pond Solar Farm, LLC","Altus Power America Management, LLC",Whiteville,NC,Columbus,28472,34.307121,-78.701463,IPP Non-CHP,eia_860_2024
