plant_id,plant_name,utility_name,state,county,generator_id,status,technology
61888,Johnstown,Onyx Asset Services Group,NY,Fulton,10049,OP,Solar Photovoltaic
61893,BNB Camden Solar,Greenbacker Renewable Energy Corporation,NJ,Camden,BNBHQ,OP,Solar Photovoltaic
61893,BNB Camden Solar,Greenbacker Renewable Energy Corporation,NJ,Camden,BNBSO,OP,Solar Photovoltaic
61894,National Raisin,National Raisin,CA,Fresno,CR1,OP,Solar Photovoltaic
61894,National Raisin,National Raisin,CA,Fresno,CR2,OP,Solar Photovoltaic
61894,National Raisin,National Raisin,CA,Fresno,CR3,OP,Solar Photovoltaic
61894,National Raisin,National Raisin,CA,Fresno,CR4,OP,Solar Photovoltaic
61895,Toyota HQ Plan,MN8 Energy LLC,TX,Collin,TOYHQ,OP,Solar Photovoltaic
61898,Solean Solar Project,BQ Energy LLC,NY,Cattaraugus,SOLEA,OP,Solar Photovoltaic
61899,Lincoln Ave Solar Project,"CVI Renewables Holdings, LLC.",NY,Suffolk,LINC,OP,Solar Photovoltaic
61900,Blydenburgh Solar Project,"CVI Renewables Holdings, LLC.",NY,Suffolk,BLYD,OP,Solar Photovoltaic
61901,Redstone Arsenal Hybrid,MN8 Energy LLC,AL,Madison,REDST,OP,Solar Photovoltaic
61902,Holtsville Solar Project,"CVI Renewables Holdings, LLC.",NY,Suffolk,HOLTS,OP,Solar Photovoltaic
61903,Sharon Springs,Onyx Asset Services Group,NY,Schoharie,10116,OP,Solar Photovoltaic
61904,Amsterdam North,Onyx Asset Services Group,NY,Montgomery,10044,OP,Solar Photovoltaic
61905,Amsterdam South,Onyx Asset Services Group,NY,Montgomery,10045,OP,Solar Photovoltaic
61906,Phoebe Solar,"Phoebe Energy Project, LLC",TX,Winkler,PHOEB,OP,Solar Photovoltaic
61907,Springfield Solar Project,NJR Clean Energy Ventures Corporation,NJ,Burlington,NJLND,OP,Solar Photovoltaic
61908,"Stratford Solar Center, LLC","Stratford Solar Center, LLC",VA,Suffolk City,STRAT,OP,Solar Photovoltaic
61914,Susquehanna University Solar,Terraform Arcadia,PA,Snyder,SO829,OP,Solar Photovoltaic
61915,Bowie State Solar,Terraform Arcadia,MD,Prince Georges,SO285,OP,Solar Photovoltaic
61917,Kearsarge Oppenheim CSG,Kearsarge Oppenheim LLC,NY,Fulton,OPPEN,OP,Solar Photovoltaic
61918,"Blackville Solar Farm, LLC",Dominion Energy Inc.,SC,Barnwell,1,OP,Solar Photovoltaic
61919,"Frontenac Holdco LLC, CSG",Frontenac Holdco LLC,MN,Goodhue,FRONT,OP,Solar Photovoltaic
61920,Galloway 1 Solar Farm,225DD 8me LLC,TX,Concho,GSM01,OP,Solar Photovoltaic
61922,Sunlight Beacon,BQ Energy LLC,NY,Dutchess,BEACO,OP,Solar Photovoltaic
61924,"Cumblerland Land Holdings, LLC","Cumberland Land Holdings, LLC",AL,Limestone,CUMB,OP,Solar Photovoltaic
61928,Saint Albans Solar,Cypress Creek Renewables,VT,Franklin,GEN1,OP,Solar Photovoltaic
61930,Techren Solar II LLC,Techren Solar II LLC,NV,Clark,TECH2,OP,Solar Photovoltaic
61931,Techren Solar III LLC,Techren Solar III LLC,NV,Clark,TECH3,OP,Solar Photovoltaic
61932,Techren Solar IV LLC,Techren Solar IV LLC,NV,Clark,TECH4,OP,Solar Photovoltaic
61933,Adams Nielson Solar,"Strata Manager, LLC",WA,Adams,ADAMS,OP,Solar Photovoltaic
61934,WHA Southbridge Solar Park CSG,Ecogy Delaware II LLC.,DE,New Castle,2,OP,Solar Photovoltaic
61935,1634 Solar,"1634 Solar, LLC",SC,Darlington,3,OP,Solar Photovoltaic
61936,Abbot Solar,"Altus Power America Management, LLC",SC,Clarendon,2,OP,Solar Photovoltaic
61937,Ace Solar,"Altus Power America Management, LLC",SC,Anderson,18,OP,Solar Photovoltaic
61938,Bani Solar,"Bani Solar, LLC",SC,Florence,4,OP,Solar Photovoltaic
61939,Blacktip Solar,"Altus Power America Management, LLC",SC,Florence,5,OP,Solar Photovoltaic
61940,Bloom Solar,"Altus Power America Management, LLC",SC,Clarendon,6,OP,Solar Photovoltaic
61941,Bond Solar,"Altus Power America Management, LLC",SC,Clarendon,7,OP,Solar Photovoltaic
61942,Gary Solar,"Altus Power America Management, LLC",SC,Lee,8,OP,Solar Photovoltaic
61943,Goldenrod Solar,"Altus Power America Management, LLC",SC,Florence,9,OP,Solar Photovoltaic
61944,Jessamine Solar,"Altus Power America Management, LLC",SC,Marion,10,OP,Solar Photovoltaic
61945,Pelzer Solar I,"Altus Power America Management, LLC",SC,Anderson,19,OP,Solar Photovoltaic
61946,Redwing Solar,"Altus Power America Management, LLC",SC,Darlington,11,OP,Solar Photovoltaic
61947,River Solar,"Altus Power America Management, LLC",SC,Lee,12,OP,Solar Photovoltaic
61948,Sapphire Solar,"Altus Power America Management, LLC",SC,Florence,17,OP,Solar Photovoltaic
61949,South Solar,"Altus Power America Management, LLC",SC,Florence,13,OP,Solar Photovoltaic
61950,Vincent Solar,"Altus Power America Management, LLC",SC,Lee,14,OP,Solar Photovoltaic
61951,Watauga Solar,"Altus Power America Management, LLC",SC,Darlington,15,OP,Solar Photovoltaic
61952,Whitt Solar,"Altus Power America Management, LLC",SC,Anderson,20,OP,Solar Photovoltaic
61953,Willis Solar,"Altus Power America Management, LLC",SC,Florence,16,OP,Solar Photovoltaic
61954,Delta Solar Power I,"Delta Solar Power I, LLC",MI,Eaton,DSPI,OP,Solar Photovoltaic
61955,Delta Solar Power II,"Delta Solar Power II, LLC",MI,Eaton,DSPII,OP,Solar Photovoltaic
61956,MCRD Parris Island PV Hybrid,Ameresco Federal Solutions,SC,Beaufort,CARPT,OP,Solar Photovoltaic
61956,MCRD Parris Island PV Hybrid,Ameresco Federal Solutions,SC,Beaufort,GRDMT,OP,Solar Photovoltaic
61958,Broadalbin-Perth Solar,AES Distributed Energy,NY,Montgomery,BAP1,OP,Solar Photovoltaic
61959,"Coolidge Solar 1, LLC","Coolidge Solar I, LLC",VT,Windsor,COLS,OP,Solar Photovoltaic
61960,Atood II,Cypress Creek Renewables,SC,Spartanburg,GEN1,OP,Solar Photovoltaic
61961,Gaston II,Cypress Creek Renewables,SC,Lexington,GEN1,OP,Solar Photovoltaic
61962,Holstein 1 Solar Farm,Duke Energy Renewables Services,TX,Nolan,HSF01,OP,Solar Photovoltaic
61965,"Quakertown Solar Farm, LLC",NJR Clean Energy Ventures Corporation,NJ,Hunterdon,QKRTN,OP,Solar Photovoltaic
61968,"Chisago Holdco LLC, CSG",Chisago Holdco LLC,MN,Chisago,CHIS,OP,Solar Photovoltaic
61971,Corcoran CSG,"Altus Power America Management, LLC",MN,Hennepin,201,OP,Solar Photovoltaic
61971,Corcoran CSG,"Altus Power America Management, LLC",MN,Hennepin,202,OP,Solar Photovoltaic
61971,Corcoran CSG,"Altus Power America Management, LLC",MN,Hennepin,203,OP,Solar Photovoltaic
61971,Corcoran CSG,"Altus Power America Management, LLC",MN,Hennepin,204,OP,Solar Photovoltaic
61971,Corcoran CSG,"Altus Power America Management, LLC",MN,Hennepin,205,OP,Solar Photovoltaic
61972,Richardson Solar,DP-C2 Episode 1 LLC,SC,Barnwell,C2BV,OP,Solar Photovoltaic
61973,Blackville Solar II,DP-C2 Episode 1 LLC,SC,Barnwell,C2BV,OP,Solar Photovoltaic
61974,Diamond Solar,DP-C2 Episode 1 LLC,SC,Lexington,C2BV,OP,Solar Photovoltaic
61975,Edison Solar,DP-C2 Episode 1 LLC,SC,Barnwell,C2BV,OP,Solar Photovoltaic
61976,Peony Solar,"Peony Solar, LLC",SC,Orangeburg,PGRG1,OP,Solar Photovoltaic
61977,Cornillie,Terraform Arcadia,MN,Chisago,SO334,OP,Solar Photovoltaic
61978,Pinesage,Cypress Creek Renewables,NC,Moore,GEN1,OP,Solar Photovoltaic
61979,Syncarpha Prinsburg CSG (Ledeboer),"Prinsburg CSG I, LLC",MN,Kandiyohi,SYPRN,OP,Solar Photovoltaic
61980,Syncarpha Clara City CSG I (Stamer),"Clara City CSG I, LLC",MN,Chippewa,SCSG1,OP,Solar Photovoltaic
61982,Columbia Solar Power Plant,"Duke Energy Florida, LLC",FL,Columbia,PV1,OP,Solar Photovoltaic
61983,Cottage Grove Project CSG,"DG Minnesota CSG, LLC",MN,Washington,COTG,OP,Solar Photovoltaic
61985,Colonial Trail West,Dominion Energy Inc.,VA,Surry,CTWS,OP,Solar Photovoltaic
61986,Spring Grove I,Dominion Energy Inc.,VA,Surry,SGIS,OP,Solar Photovoltaic
61987,West Loch Solar One,Hawaiian Electric Co Inc,HI,Honolulu,WLS1,OP,Solar Photovoltaic
61988,Citrus Ridge Solar,"FL Solar 5, LLC",FL,Orange,FL501,OP,Solar Photovoltaic
61989,Pacific Ethanol Madera Solar Array,"Seaboard Energy California, LLC",CA,Madera,PV,OP,Solar Photovoltaic
61990,TAC-Distributed Energy Resource Hybrid,Ameren Illinois,IL,Champaign,SOLAR,OP,Solar Photovoltaic
61991,"Pioneer Solar (CO), LLC","Pioneer Solar (CO), LLC",CO,Adams,PI-QF,OP,Solar Photovoltaic
61993,Gavilan Community College Solar Project,Gavilan District College Solar Project,CA,Santa Clara,GDCPV,OP,Solar Photovoltaic
61995,UC Merced Solar Hybrid,MN8 Energy LLC,CA,Merced,UCMPV,OP,Solar Photovoltaic
61996,"Rankin Solar Center, LLC","Rankin Solar Center, LLC",SC,Florence,RANKI,OP,Solar Photovoltaic
61997,USS Big Lake 1 Solar CSG,United States Solar Corporation,MN,Sherburne,USSBL,OP,Solar Photovoltaic
61998,USS Good Solar CSG,United States Solar Corporation,MN,Chisago,USSGO,OP,Solar Photovoltaic
61999,USS Kasch Solar CSG,United States Solar Corporation,MN,Benton,USSKA,OP,Solar Photovoltaic
62000,USS Rockpoint Solar CSG,United States Solar Corporation,MN,Chisago,USSRP,OP,Solar Photovoltaic
62004,San Pablo Raceway,AES Distributed Energy,CA,Los Angeles,SPRWY,OP,Solar Photovoltaic
62010,Gibbon Solar,Green Street Power Partners,MN,Sibley,PGRK1,OP,Solar Photovoltaic
62011,Richmond Spider Solar,AES Distributed Energy,VA,Spotsylvania,RMDSS,OP,Solar Photovoltaic
62012,Pleinmont Solar 1,AES Distributed Energy,VA,Spotsylvania,PLNM1,OP,Solar Photovoltaic
62013,Pleinmont Solar 2,AES Distributed Energy,VA,Spotsylvania,PLNM2,OP,Solar Photovoltaic
62014,Highlander Solar Energy Station 1,AES Distributed Energy,VA,Spotsylvania,HLND1,OP,Solar Photovoltaic
62015,Mustang Two,RE Mustang Two LLC,CA,Kings,M2BAR,OP,Solar Photovoltaic
62015,Mustang Two,RE Mustang Two LLC,CA,Kings,M2WHI,OP,Solar Photovoltaic
62016,UC Riverside Lots 30 & 32,MN8 Energy LLC,CA,Riverside,UCRIV,OP,Solar Photovoltaic
62017,Riverhead Solar Farm,AES Distributed Energy,NY,Suffolk,RIV1,OP,Solar Photovoltaic
62018,Page Solar,"Page Solar Farm, LLC",NC,Johnston,PGRI1,OP,Solar Photovoltaic
62020,Stanford Campus Solar,MN8 Energy LLC,CA,Santa Clara,STANF,OP,Solar Photovoltaic
62021,Franklin Solar (CT),Ecos Energy LLC,CT,New London,FRANK,OP,Solar Photovoltaic
62023,Wilson Solar (CT),Ecos Energy LLC,CT,New London,WILSN,OP,Solar Photovoltaic
62024,Jefferson Solar (CT),Ecos Energy LLC,CT,New London,JEFRS,OP,Solar Photovoltaic
62025,Hamilton Solar,Ecos Energy LLC,CT,New London,HAMLT,OP,Solar Photovoltaic
62026,Adams Solar,Ecos Energy LLC,CT,New London,ADAMS,OP,Solar Photovoltaic
62027,Caldwell Wastewater Treatment Plant Hybr,Caldwell Wastewater Treatment Plant,NJ,Essex,PV1,OP,Solar Photovoltaic
62028,CSU Long Beach Lots 7 & 14,MN8 Energy LLC,CA,Los Angeles,CSULB,OP,Solar Photovoltaic
62029,Enfield Community Solar,Enfield Community Solar,NY,Tompkins,5515,OP,Solar Photovoltaic
62030,Nautilus Lindstrom Solar (CSG),Nautilus Solar Solutions,MN,Chisago,LI,OP,Solar Photovoltaic
62031,Nautilus Saint Cloud Solar (CSG),Nautilus Solar Solutions,MN,Sherburne,SC,OP,Solar Photovoltaic
62032,Nautilus Winsted Solar (CSG),Nautilus Solar Solutions,MN,McLeod,WS,OP,Solar Photovoltaic
62034,Baer Road CSG,"Scale Sustainable I, LLC",NY,Sullivan,7,OP,Solar Photovoltaic
62036,Sartell Holdco CSG,Sartell Holdco LLC,MN,Stearns,SARTE,OP,Solar Photovoltaic
62037,Rollingstone Holdco CSG,Rollingstone Holdco LLC,MN,Winona,ROLLI,OP,Solar Photovoltaic
62039,Santa Rosa Junior College Petaluma Solar,Sonoma County Junior College District,CA,Sonoma,SRJCP,OP,Solar Photovoltaic
62040,Becker Solar CSG,SunShare Management,MN,Wright,BCKR1,OP,Solar Photovoltaic
62041,Cuyahoga County Landfill,Madison Energy Holdings LLC,OH,Cuyahoga,CCBO1,OP,Solar Photovoltaic
62042,USS Solar Rapids CSG,United States Solar Corporation,MN,Benton,USSSR,OP,Solar Photovoltaic
62043,First Baptist Church of Glenarden,Madison Energy Holdings LLC,MD,Prince Georges,FBCG1,OP,Solar Photovoltaic
62044,USS Solar Dawn CSG,United States Solar Corporation,MN,Chisago,USSSD,OP,Solar Photovoltaic
62045,USS Norelius Solar CSG,United States Solar Corporation,MN,Chisago,USSNO,OP,Solar Photovoltaic
62046,USS Nillie Corn Solar CSG,United States Solar Corporation,MN,Chisago,USSNC,OP,Solar Photovoltaic
62047,USS JJ Solar CSG,United States Solar Corporation,MN,Benton,USSJJ,OP,Solar Photovoltaic
62048,USS Dubhe Solar CSG,United States Solar Corporation,MN,Chisago,USSDB,OP,Solar Photovoltaic
62049,USS Brockway Solar CSG,United States Solar Corporation,MN,Stearns,USSBR,OP,Solar Photovoltaic
62052,Citizens Imperial Solar,Citizens Enterprises Corporation,CA,Imperial,CIS1,OP,Solar Photovoltaic
62053,Syncarpha Dodge 1 CSG,Solar Provider Group MN I LLC,MN,Dodge,SPGD1,OP,Solar Photovoltaic
62054,Alpha Value Solar,"Alpha Value Solar, LLC",NC,Perquimans,AVS01,OP,Solar Photovoltaic
62055,Wareham Solar PV,NSTAR Electric Company,MA,Plymouth,LG395,OP,Solar Photovoltaic
62056,Lancaster,"Clean Focus Yield, LLC",CA,Los Angeles,LANC,OP,Solar Photovoltaic
62057,Hazlehurst III,"SR Hazlehurst III, LLC",GA,Jeff Davis,HZIII,OP,Solar Photovoltaic
62058,SR Terrell,"SR Terrell, LLC",GA,Terrell,TERRL,OP,Solar Photovoltaic
62059,East Longmeadow Solar PV,NSTAR Electric Company,MA,Hampden,LG400,OP,Solar Photovoltaic
62060,Hampton MN GRE,SoCore Energy LLC,MN,Dakota,PV1,OP,Solar Photovoltaic
62061,Anoka County MN CONX,SoCore Energy LLC,MN,Anoka,PV1,OP,Solar Photovoltaic
62062,Athens MN CONX,SoCore Energy LLC,MN,Isanti,PV1,OP,Solar Photovoltaic
62063,Greenfield Solar PV,NSTAR Electric Company,MA,Franklin,LG400,OP,Solar Photovoltaic
62064,Hinsdale Solar PV,NSTAR Electric Company,MA,Berkshire,LG400,OP,Solar Photovoltaic
62065,Savoy Solar PV,NSTAR Electric Company,MA,Hampshire,LG400,OP,Solar Photovoltaic
62066,Southampton Solar PV,NSTAR Electric Company,MA,Hampshire,LG400,OP,Solar Photovoltaic
62067,Urtica Solar Project,Greenbacker Renewable Energy Corporation,WA,Kittitas,URTIC,OP,Solar Photovoltaic
62069,Penstemon Solar Project,Greenbacker Renewable Energy Corporation,WA,Kittitas,PENST,OP,Solar Photovoltaic
62071,Camas Solar Project,Greenbacker Renewable Energy Corporation,WA,Kittitas,CAMAS,OP,Solar Photovoltaic
62072,Springfield Solar PV,NSTAR Electric Company,MA,Hampden,LG395,OP,Solar Photovoltaic
62073,Hampden Solar PV,NSTAR Electric Company,MA,Hampden,LG390,OP,Solar Photovoltaic
62074,"Bd of Educ of Queen Anne's Cnty, Cnty HS",Tesla Inc.,MD,Queen Annes,PV1,OP,Solar Photovoltaic
62075,Pima Community College,Tesla Inc.,AZ,Pima,PV1,OP,Solar Photovoltaic
62076,Town of Branford,Tesla Inc.,CT,New Haven,PV1,OP,Solar Photovoltaic
62077,Blue Shld Of Cal- El Dorado Hlls Mtr B,Tesla Inc.,CA,El Dorado,PV1,OP,Solar Photovoltaic
62082,Southwick Solar PV,NSTAR Electric Company,MA,Hampden,REC34,OP,Solar Photovoltaic
62084,Becker Solar 2 CSG,SunShare Management,MN,Wright,BCKR2,OP,Solar Photovoltaic
62085,Becker Solar 3 CSG,SunShare Management,MN,Wright,BCKR3,OP,Solar Photovoltaic
62086,Becker Solar 4 CSG,SunShare Management,MN,Wright,BCKR4,OP,Solar Photovoltaic
62087,Becker Solar 5 CSG,SunShare Management,MN,Wright,BCKR5,OP,Solar Photovoltaic
62088,Schultz CSG,"DG Minnesota CSG, LLC",MN,Scott,SCHUL,OP,Solar Photovoltaic
62089,"Panda Solar NC 1, LLC","Panda Solar NC 1, LLC",NC,Robeson,20002,OP,Solar Photovoltaic
62090,Sunderland Solar PV,NSTAR Electric Company,MA,Franklin,REC34,OP,Solar Photovoltaic
62091,Hatfield Solar PV,NSTAR Electric Company,MA,Hampshire,LG395,OP,Solar Photovoltaic
62092,Montague Site 36-Grosolar,NSTAR Electric Company,MA,Franklin,REC34,OP,Solar Photovoltaic
62093,East Springfield Solar PV,NSTAR Electric Company,MA,Hampden,REC34,OP,Solar Photovoltaic
62095,Quarter Horse Solar,Quarter Horse Farm LLC,NC,Pender,PGRF5,OP,Solar Photovoltaic
62096,Atkinson Solar II,Atkinson Solar II LLC,NC,Duplin,PGRF3,OP,Solar Photovoltaic
62097,Ludlow Site 72 - Conti,NSTAR Electric Company,MA,Hampden,LG390,OP,Solar Photovoltaic
62098,Tiller CSG,"DG Minnesota CSG, LLC",MN,Sherburne,TILLE,OP,Solar Photovoltaic
62099,Hammer CSG,"DG Minnesota CSG, LLC",MN,Sherburne,HAMME,OP,Solar Photovoltaic
62100,Warrenton I Solar,Warrenton Solar I LLC,NC,Warren,PGRI4,OP,Solar Photovoltaic
62101,Bladenboro Solar 2,Bladenboro Farm 2 LLC,NC,Bladen,PGRF6,OP,Solar Photovoltaic
62102,Sadiebrook NC Solar,Sadiebrook Solar LLC,NC,Bladen,PGRF1,OP,Solar Photovoltaic
62104,Lane Solar,Lane Solar Farm LLC,NC,Wayne,PGRF2,OP,Solar Photovoltaic
62105,Monticello Project CSG,"DG Minnesota CSG, LLC",MN,Wright,MONTI,OP,Solar Photovoltaic
62118,"WED GW Solar, LLC",CleanCapital Holdings,RI,Providence,GWSOL,OP,Solar Photovoltaic
62119,University Park Solar,SS PA II PSU LLC,PA,Centre,PSUPV,OP,Solar Photovoltaic
62120,"Panda Solar NC 2, LLC","Panda Solar NC 2, LLC",NC,Robeson,20003,OP,Solar Photovoltaic
62121,"Panda Solar NC 3, LLC","Panda Solar NC 3, LLC",NC,Robeson,20011,OP,Solar Photovoltaic
62122,"Panda Solar NC 4, LLC","Panda Solar NC 4, LLC ",NC,Bladen,20009,OP,Solar Photovoltaic
62123,"Panda Solar NC 5, LLC","Panda Solar NC 5, LLC",NC,Cumberland,20007,OP,Solar Photovoltaic
62124,"Panda Solar NC 6, LLC","Panda Solar NC 6, LLC",NC,Columbus,20028,OP,Solar Photovoltaic
62125,"Panda Solar NC 7, LLC","Panda Solar NC 7 , LLC",NC,Sampson,20038,OP,Solar Photovoltaic
62126,"Panda Solar NC 8, LLC","Panda Solar NC 8, LLC",NC,Moore,20052,OP,Solar Photovoltaic
62127,"Panda Solar NC 9, LLC","Panda Solar NC 9, LLC",NC,Cumberland,20022,OP,Solar Photovoltaic
62128,"Panda Solar NC 10, LLC","Panda Solar NC 10, LLC",NC,Cumberland,20031,OP,Solar Photovoltaic
62129,"Panda Solar NC 11, LLC","Panda Solar NC 11, LLC",NC,Cumberland,20032,OP,Solar Photovoltaic
62131,"Red Toad 4451 Buffalo Road, LLC",Sol Systems,NC,Johnston,G4451,OP,Solar Photovoltaic
62135,Palmer,AES Distributed Energy,MA,Hampden,PAL01,OP,Solar Photovoltaic
62136,"Arthur Solar, LLC",MN8 Energy LLC,NC,Columbus,ART01,OP,Solar Photovoltaic
62137,Eichtens II CSG,Terraform Arcadia,MN,Chisago,SO340,OP,Solar Photovoltaic
62138,Barone CSG,Terraform Arcadia,MN,McLeod,SO328,OP,Solar Photovoltaic
62139,Huneke II CSG,Terraform Arcadia,MN,Goodhue,SO346,OP,Solar Photovoltaic
62140,Puller Solar,Dominion Energy Inc.,VA,Middlesex,PULL,OP,Solar Photovoltaic
62141,Rambler,Duke Energy Renewables Services,TX,Tom Green,RMBLR,OP,Solar Photovoltaic
62143,MSC-GreyCloud01 Community Solar,MSC-GreyCloud01 LLC,MN,Washington,52785,OP,Solar Photovoltaic
62144,MSC-Scandia01 CSG,MSC-Scandia01 LLC,MN,Washington,52741,OP,Solar Photovoltaic
62145,Minisink Solar 1 LLC,Minisink Solar 1 LLC,NY,Orange,MINI1,OP,Solar Photovoltaic
62146,Minisink Community Solar 2 LLC,Minisink Solar 2 LLC,NY,Orange,MINI2,OP,Solar Photovoltaic
62148,Goose Lake MN DPC-GM,ENGIE Generation North America LLC,MN,Freeborn,PV1,OP,Solar Photovoltaic
62149,Syncarpha Eagle Nest,"Syncarpha Eagle Nest I, LLC",NM,Colfax,SYEN1,OP,Solar Photovoltaic
62150,Chaffey College Rancho Cucamonga Campus,Chaffey Community College District,CA,San Bernardino,SOLAR,OP,Solar Photovoltaic
62151,Clif Bar Bakery of Twin Falls,Mondelez Global LLC (Twin Falls),ID,Twin Falls,PV1,OP,Solar Photovoltaic
62152,IKEA Live Oak Rooftop PV System,IKEA Property Inc,TX,Bexar,570,OP,Solar Photovoltaic
62154,Kelly Bridge Road Community Solar Farm,Generate Capital,NY,Sullivan,12,OP,Solar Photovoltaic
62155,Hospital Rd Community Solar Farm CSG,"Scale Sustainable I, LLC",NY,Sullivan,9,OP,Solar Photovoltaic
62156,Pool Brook Rd Community Solar Farm,Generate Capital,NY,Otsego,15,OP,Solar Photovoltaic
62157,Breesport Road Community Solar Farm,"Altus Power America Management, LLC",NY,Chemung,235,OP,Solar Photovoltaic
62158,Sacket Lake Rd #1 Community Solar Farm,Generate Capital,NY,Sullivan,11,OP,Solar Photovoltaic
62159,Sacket Lake Rd #2 Community Solar Farm,"Scale Sustainable I, LLC",NY,Sullivan,20,OP,Solar Photovoltaic
62160,Turner Rd Community Solar Project,"Scale Sustainable I, LLC",NY,Chemung,300,OP,Solar Photovoltaic
62163,Meridian III,"SR Meridian III, LLC",MS,Lauderdale,MRDII,OP,Solar Photovoltaic
62164,Meridian II,"SR Meridian II, LLC",MS,Lauderdale,MRDII,OP,Solar Photovoltaic
62165,Snipesville,"SR Snipesville, LLC",GA,Jeff Davis,SNIPE,OP,Solar Photovoltaic
62167,County Home Solar LLC,MN8 Energy LLC,NC,Richmond,COU01,OP,Solar Photovoltaic
62168,Church Road Solar LLC,MN8 Energy LLC,NC,Harnett,CHU01,OP,Solar Photovoltaic
62169,Boring Solar LLC,Boring Solar LLC,OR,Clackamas,BSPV2,OP,Solar Photovoltaic
62170,Ballston Solar LLC,Ballston Solar LLC,OR,Yamhill,BSPV1,OP,Solar Photovoltaic
62171,Labish Solar LLC,Labish Solar LLC,OR,Marion,LSPV2,OP,Solar Photovoltaic
62173,SR Jonesborough,"SR Jonesborough II, LLC",TN,Washington,JONES,OP,Solar Photovoltaic
62177,"Desert Harvest, LLC","Desert Harvest, LLC",CA,Riverside,DH001,OP,Solar Photovoltaic
62178,"Maverick Solar, LLC","Maverick Solar, LLC",CA,Riverside,MAV01,OP,Solar Photovoltaic
62179,Ashley Solar (SC),Ashley Solar (SC),SC,Darlington,21,OP,Solar Photovoltaic
62185,Birch Solar,Birch Solar,SC,Darlington,27,OP,Solar Photovoltaic
62186,Chapman Solar,Chapman Solar,SC,Darlington,28,OP,Solar Photovoltaic
62191,CNMEC Solar Energy Center,Exus New Mexico,NM,Torrance,CNMEC,OP,Solar Photovoltaic
62193,Winegar CSG,Terraform Arcadia,MN,Waseca,SO377,OP,Solar Photovoltaic
62194,Bolduan CSG,Terraform Arcadia,MN,Waseca,SO360,OP,Solar Photovoltaic
62195,Guse CSG,Terraform Arcadia,MN,Waseca,SO371,OP,Solar Photovoltaic
62196,"Hadley 2 Solar, LLC CSG","Hadley 2 Solar, LLC",MA,Hampshire,2368,OP,Solar Photovoltaic
62197,East Bridgewater Solar,"Altus Power America Management, LLC",MA,Plymouth,EBRID,OP,Solar Photovoltaic
62198,"Griffin Road Solar, LLC CSG","Griffin Road Solar, LLC",MA,Worcester,2639,OP,Solar Photovoltaic
62199,"Ashby Solar, LLC CSG","Ashby Solar, LLC",MA,Worcester,4472,OP,Solar Photovoltaic
62200,Hillcrest Solar,"Hillcrest Solar I, LLC",OH,Brown,HILLC,OP,Solar Photovoltaic
62201,Dudley Solar CSG,"Dudley Solar, LLC",MA,Worcester,02419,OP,Solar Photovoltaic
62202,Williamsburg,AES Distributed Energy,MA,Hampshire,WIL01,OP,Solar Photovoltaic
62203,"Monson Solar, LLC","Monson Solar, LLC",MA,Hampden,2701,OP,Solar Photovoltaic
62204,"Red Toad 5840 Buffalo Road, LLC",Sol Systems,NC,Johnston,G5840,OP,Solar Photovoltaic
62205,"Nickelson Solar, LLC",Sol Systems,NC,Duplin,GNICK,OP,Solar Photovoltaic
62206,Hibiscus Solar Energy Center,Florida Power & Light Co,FL,Palm Beach,1,OP,Solar Photovoltaic
62208,NIST Solar,"Luminace Solar MC, LLC",MD,Montgomery,PV1,OP,Solar Photovoltaic
62209,Randolph CSG PV1-5,"Ecoplexus, Inc",MN,Dakota,RAND1,OP,Solar Photovoltaic
62209,Randolph CSG PV1-5,"Ecoplexus, Inc",MN,Dakota,RAND2,OP,Solar Photovoltaic
62209,Randolph CSG PV1-5,"Ecoplexus, Inc",MN,Dakota,RAND3,OP,Solar Photovoltaic
62209,Randolph CSG PV1-5,"Ecoplexus, Inc",MN,Dakota,RAND4,OP,Solar Photovoltaic
62209,Randolph CSG PV1-5,"Ecoplexus, Inc",MN,Dakota,RAND5,OP,Solar Photovoltaic
62210,Felton CSG PV1-5,"Ecoplexus, Inc",MN,Dakota,FELT1,OP,Solar Photovoltaic
62210,Felton CSG PV1-5,"Ecoplexus, Inc",MN,Dakota,FELT2,OP,Solar Photovoltaic
62210,Felton CSG PV1-5,"Ecoplexus, Inc",MN,Dakota,FELT3,OP,Solar Photovoltaic
62210,Felton CSG PV1-5,"Ecoplexus, Inc",MN,Dakota,FELT4,OP,Solar Photovoltaic
62210,Felton CSG PV1-5,"Ecoplexus, Inc",MN,Dakota,FELT5,OP,Solar Photovoltaic
62211,Denmark Solar,Dominion Renewable Energy,SC,Bamberg,35,OP,Solar Photovoltaic
62216,Gaines Solar,Gaines Solar,SC,Lee,41,OP,Solar Photovoltaic
62223,Warren Solar Farm LLC,Sol Systems,NC,Sampson,10423,OP,Solar Photovoltaic
62224,Oak Leaf Solar XXVII LLC,Greenbacker Renewable Energy Corporation,CO,Weld,53971,OP,Solar Photovoltaic
62225,Hunterdon Health System Solar Project,"NJ Solar 1, LLC",NJ,Hunterdon,PV1,OP,Solar Photovoltaic
62226,"Westminster Renewables, LLC CSG","Westminster Renewables, LLC",MA,Worcester,2479,OP,Solar Photovoltaic
62228,Otis Elevator Company Solar,Otis Elevator Company,SC,Florence,O1614,OP,Solar Photovoltaic
62233,Jefferson Solar (SC),Jefferson Solar,SC,Darlington,47,OP,Solar Photovoltaic
